"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","17/852","203/25730",0.083743842364532,2.52902472305095,4.04749346796629,0.000450203475015154,0.0111891479825736,0.00882456253259368,"Cav1/Selenot/Cd36/Kdr/Ackr3/F2r/Trpc6/Ackr2/Cd55/Ccr1/Cx3cr1/Ptgfr/Cxcr4/Fzd2/Bdkrb2/Cxcl13/Pth1r",17
"GO:1903531","GO:1903531","negative regulation of secretion by cell","17/852","204/25730",0.0833333333333333,2.51662754303599,4.02463184470597,0.000476345104049183,0.0116835812390788,0.00921450796874481,"Rap1a/Cd200/Rap1b/Igfbp3/Rsad2/Atp5pf/Dph3/Cyp51/Ins1/F2r/Anxa1/P2ry12/Gnao1/Inhbb/Adra2a/Spi1/Ndufaf2",17
"GO:0060837","GO:0060837","blood vessel endothelial cell differentiation","4/852","12/25730",0.333333333333333,10.066510172144,5.81347352906029,0.000477704577857239,0.0116835812390788,0.00921450796874481,"Kdr/Tmem100/Lipa/Hey1",4
"GO:0062197","GO:0062197","cellular response to chemical stress","25/852","362/25730",0.069060773480663,2.08560293621767,3.84951218953569,0.000480019191050568,0.0116835812390788,0.00921450796874481,"Cav1/Bmal1/Aqp1/Pdcd10/Cd36/Rhob/Abcb1a/Stk26/Fbln5/Pdgfd/Serpinb6a/Prdx1/Mgst1/Gpx7/Trpc6/Serpinb6b/Slc25a24/Fxyd2/Anxa1/Prkg2/Scn7a/Cpe/Bdkrb2/Casp1/Gpx1",25
"GO:0009165","GO:0009165","nucleotide biosynthetic process","19/852","242/25730",0.0785123966942149,2.37103751988515,3.96563430460134,0.000480483686723528,0.0116835812390788,0.00921450796874481,"Ndufb4/Ndufb1/Atp5mg/mt-Nd3/Cmpk1/mt-Nd2/mt-Atp8/Nme2/mt-Nd1/Ndufb8/Cmpk2/Atp5pf/Ndufc2/mt-Nd4/Lipa/Gucy1a2/Dck/Tmsb4x/Oas1a",19
"GO:0046879","GO:0046879","hormone secretion","28/852","425/25730",0.0658823529411765,1.9896161281414,3.80698861350423,0.000481968500616337,0.0116835812390788,0.00921450796874481,"Bmal1/Aqp1/Selenot/Slc16a1/Mpc2/Clock/Igfbp3/Abcb1a/Abcb1b/Snap23/Serp1/Dynll1/Lepr/Cltrn/Hmgn3/Ildr2/Anxa1/Slc16a10/Inhba/Gnao1/Mafa/Inhbb/Slc30a8/Cpe/Gcg/Adra2a/Rab8b/Ndufaf2",28
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","8/852","56/25730",0.142857142857143,4.31421864520456,4.59464456297356,0.000486408814388832,0.0117334204686639,0.00925381475052438,"Tlr4/Kcnj8/Il33/Ifngr1/Cx3cr1/Stap1/Casp1/Ctsc",8
"GO:0090150","GO:0090150","establishment of protein localization to membrane","21/852","282/25730",0.074468085106383,2.24890120867046,3.90255768422538,0.00050276809010651,0.0120688866898251,0.00951838741064289,"Sec61g/Tmco1/Lypla1/Tmem126a/Sec61b/Arl6/Snap23/Ssr3/Maip1/Calm2/Prnp/Rtp4/Tram1/Stom/Arl6ip1/Rab31/Zdhhc2/Lpar1/Irgm2/Rab8b/Mapk10",21
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","15/852","169/25730",0.0887573964497041,2.68043170264189,4.05600813625727,0.000521586075388791,0.0124598304708167,0.00982671364311943,"Cav1/Ccdc3/Arg1/Wnt5a/Smim30/Il1r2/H2bc21/Cxcr4/Igtp/Stap1/Casp1/Oas1a/Casp4/Irgm2/Tnfrsf11b",15
"GO:0007160","GO:0007160","cell-matrix adhesion","19/852","244/25730",0.0778688524590164,2.3516027861156,3.92569605232424,0.000531582215990682,0.0125999229510881,0.00993720059480031,"Pecam1/Cd34/Cd36/Enpp2/S100a10/Kdr/Gpm6b/Sema3e/Vegfc/Lims1/Itgbl1/Bst1/Ccn2/Cdh11/Vcam1/Msln/Rin2/Npnt/Epdr1",19
"GO:0003205","GO:0003205","cardiac chamber development","17/852","206/25730",0.0825242718446602,2.49219426591914,3.97931325123491,0.000532571423252656,0.0125999229510881,0.00993720059480031,"Aplnr/Mef2c/Sema3c/Gja5/Wnt5a/Id2/Kcnj8/Tgfb2/Hey1/Cxcr4/Fzd2/Cpe/Foxc1/Bmp2/Sfrp2/Ccn1/Hand2",17
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","20/852","264/25730",0.0757575757575758,2.28784322094181,3.89231617870618,0.000545348114084349,0.0128404692316224,0.0101269125994913,"Ndufb4/Ndufb1/Atp5mg/mt-Nd3/mt-Nd2/mt-Atp8/Nme2/mt-Nd1/Mpc2/Ndufb8/Pdp1/Atp5pf/Ndufc2/Elovl5/mt-Nd4/Lipa/Gucy1a2/Dck/Tmsb4x/Oas1a",20
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","15/852","170/25730",0.0882352941176471,2.66466445733223,4.02989993044686,0.000554950513268699,0.0129985478979043,0.0102515847441305,"Ndufb4/Ndufb1/Atp5mg/mt-Nd3/mt-Nd2/mt-Atp8/Nme2/mt-Nd1/Ndufb8/Atp5pf/Ndufc2/mt-Nd4/Lipa/Gucy1a2/Tmsb4x",15
"GO:0042634","GO:0042634","regulation of hair cycle","6/852","32/25730",0.1875,5.66241197183099,4.88381822435151,0.000561539784674521,0.0129985478979043,0.0102515847441305,"Bmal1/Clock/Wnt5a/Tgfb2/Cdh3/Inhba",6
"GO:0043032","GO:0043032","positive regulation of macrophage activation","6/852","32/25730",0.1875,5.66241197183099,4.88381822435151,0.000561539784674521,0.0129985478979043,0.0102515847441305,"Cd200/Tlr4/Wnt5a/Il33/Stap1/Ctsc",6
"GO:0002697","GO:0002697","regulation of immune effector process","31/852","494/25730",0.062753036437247,1.8951122388854,3.71752783943295,0.000562627657438246,0.0129985478979043,0.0102515847441305,"Cd36/Pf4/Rsad2/Fgl2/Dpp4/B2m/Tril/Tlr4/Arg1/Wnt5a/Cd5l/Stx7/Ins1/Cd86/Tgfb2/Il33/Anxa1/Rtn4/Cd55/Cd226/Vsig4/Cx3cr1/Gpr65/Clec7a/Vsir/Stap1/Casp1/Shld3/Casp4/Spi1/Klrk1",31
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","14/852","153/25730",0.0915032679738562,2.76335573352972,4.04840886384219,0.000584106790637222,0.0134317267136718,0.0105932205463819,"Cd36/Rsad2/B2m/Tlr4/Wnt5a/Cd86/Il33/Rtn4/Cd55/Cd226/Clec7a/Casp1/Shld3/Casp4",14
"GO:0019722","GO:0019722","calcium-mediated signaling","19/852","246/25730",0.0772357723577236,2.33248406427726,3.88614766044322,0.000587314248802492,0.0134426670621259,0.010601848887808,"Hint1/Kdr/Calm2/Tmem100/Prnp/Iapp/Bst1/Ackr3/Kcnj8/P2ry12/Ackr2/Car8/Ccr1/Cx3cr1/Cxcr4/Igtp/Clec7a/Irgm2/Casq2",19
"GO:0071346","GO:0071346","cellular response to type II interferon","12/852","119/25730",0.100840336134454,3.04533080837969,4.13854128379349,0.000596472594240238,0.0135890816493343,0.0107173219052815,"Cd200/Calm2/Tlr4/Arg1/Wnt5a/Gbp2/Ifngr1/Gbp6/Igtp/Casp1/Irgm2/Rab7b",12
"GO:0030193","GO:0030193","regulation of blood coagulation","9/852","72/25730",0.125,3.77494131455399,4.36347176287681,0.000603679036128754,0.0136898826580166,0.0107968207916891,"Cav1/Tmx1/Cd36/Thbd/Plat/Tfpi/F2r/Pros1/Serpine2",9
"GO:0007162","GO:0007162","negative regulation of cell adhesion","23/852","327/25730",0.0703363914373089,2.12412599962671,3.78590649925584,0.000618371518895305,0.0138532005978764,0.0109256250022717,"Tmx1/Enpp2/Pf4/Fgl2/Cbfb/Jam2/Prnp/Sema3e/Pde5a/Arg1/Rgcc/Cd86/Ildr2/Gcnt2/Anxa1/Vsig4/Mdk/Fbln1/Pla2g2f/Bmp2/Vsir/Spi1/Serpine2",23
"GO:0044546","GO:0044546","NLRP3 inflammasome complex assembly","8/852","58/25730",0.137931034482759,4.16545248502509,4.46625445899115,0.000619326179949766,0.0138532005978764,0.0109256250022717,"Nek7/Cd36/Lamp2/Tlr4/Kcnj8/Igtp/Casp4/Irgm2",8
"GO:0141085","GO:0141085","regulation of inflammasome-mediated signaling pathway","8/852","58/25730",0.137931034482759,4.16545248502509,4.46625445899115,0.000619326179949766,0.0138532005978764,0.0109256250022717,"Nek7/Cd36/Lamp2/Tlr4/Gbp2/Igtp/Casp4/Irgm2",8
"GO:0048144","GO:0048144","fibroblast proliferation","14/852","154/25730",0.0909090909090909,2.74541186513017,4.02036507717519,0.000623375513109438,0.0138806828054821,0.0109472994371731,"Cav1/Aqp1/Bmi1/Ptges3/Pdgfd/Prdx1/Wnt5a/Cks2/Kcnj8/Pdgfc/Btc/Fbln1/Gpx1/Gng2",14
"GO:0006959","GO:0006959","humoral immune response","22/852","307/25730",0.0716612377850163,2.16413573733388,3.79737012894549,0.000628034972255411,0.0139214418849949,0.0109794449630427,"Rpl39/Bmi1/Rarres2/Cxcl14/Pf4/Mef2c/Slpi/B2m/Ccl24/C2/Cd5l/Ccl7/Ccl11/Ccl12/H2bc21/Cd55/Vsig4/Ccl9/C1s1/Ccl6/Cxcl13/C1ra",22
"GO:0045444","GO:0045444","fat cell differentiation","21/852","287/25730",0.0731707317073171,2.20972174510477,3.81386921197287,0.000631901462760917,0.0139443367634371,0.0109975015020038,"Bmal1/Wwtr1/Fabp4/Rarres2/Medag/Arl6/Tmem64/Adgrf5/Ccdc3/Wnt5a/Id2/Arxes2/Kcnj8/Ap1s2/Metrnl/Steap4/Inhbb/Bmp2/Frzb/Gpx1/Sfrp2",21
"GO:0010934","GO:0010934","macrophage cytokine production","7/852","45/25730",0.155555555555556,4.69770474700052,4.59433037515011,0.000644733330086229,0.0140452588550286,0.0110770958830555,"Cd36/Tlr4/Wnt5a/Tgfb2/Rtn4/Casp1/Casp4",7
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","7/852","45/25730",0.155555555555556,4.69770474700052,4.59433037515011,0.000644733330086229,0.0140452588550286,0.0110770958830555,"Cd36/Tlr4/Wnt5a/Tgfb2/Rtn4/Casp1/Casp4",7
"GO:0048245","GO:0048245","eosinophil chemotaxis","5/852","22/25730",0.227272727272727,6.86352966282544,5.09166521587417,0.000647891436718449,0.0140452588550286,0.0110770958830555,"Ccl24/Ccl7/Ccl11/Ccl12/Scg2",5
"GO:0061760","GO:0061760","antifungal innate immune response","5/852","22/25730",0.227272727272727,6.86352966282544,5.09166521587417,0.000647891436718449,0.0140452588550286,0.0110770958830555,"Rarres2/Clec4d/Cx3cr1/Clec7a/Spi1",5
"GO:0045600","GO:0045600","positive regulation of fat cell differentiation","9/852","73/25730",0.123287671232877,3.72322978969709,4.31187638028969,0.000668671733269436,0.0141924348768125,0.0111931694223056,"Rarres2/Medag/Tmem64/Ccdc3/Id2/Metrnl/Bmp2/Frzb/Sfrp2",9
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","9/852","73/25730",0.123287671232877,3.72322978969709,4.31187638028969,0.000668671733269436,0.0141924348768125,0.0111931694223056,"Cd36/Abcb7/Ndufc2/Tlr4/Cysltr1/Ins1/Lipa/Nox4/Abcd2",9
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","4/852","13/25730",0.307692307692308,9.29216323582521,5.53417496851609,0.0006719848255024,0.0141924348768125,0.0111931694223056,"Cycs/Uqcrb/mt-Cytb/Uqcrq",4
"GO:0010749","GO:0010749","regulation of nitric oxide mediated signal transduction","4/852","13/25730",0.307692307692308,9.29216323582521,5.53417496851609,0.0006719848255024,0.0141924348768125,0.0111931694223056,"Kdr/Pde5a/Ins1/Gucy1a2",4
"GO:0050655","GO:0050655","dermatan sulfate proteoglycan metabolic process","4/852","13/25730",0.307692307692308,9.29216323582521,5.53417496851609,0.0006719848255024,0.0141924348768125,0.0111931694223056,"Csgalnact2/Dse/Dsel/Hexb",4
"GO:1904238","GO:1904238","pericyte cell differentiation","4/852","13/25730",0.307692307692308,9.29216323582521,5.53417496851609,0.0006719848255024,0.0141924348768125,0.0111931694223056,"Cd34/Acta2/Tgfb2/Spi1",4
"GO:0015718","GO:0015718","monocarboxylic acid transport","16/852","192/25730",0.0833333333333333,2.51662754303599,3.90354896122809,0.000690276857015245,0.0145164633050086,0.0114487214206712,"Fabp4/Lypla1/Slc16a1/Cd36/Mpc2/Atp5pf/Rbp1/Kcnj8/Anxa1/Rbp7/Pla2g2f/Bdkrb2/Slc5a8/Emb/Ptges/Abcd2",16
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","14/852","156/25730",0.0897435897435897,2.71021427711569,3.96494361410544,0.000708657567165068,0.0148395910128481,0.011703563046529,"Aplnr/Mef2c/Sema3c/Gja5/Id2/Tgfb2/Hey1/Fzd2/Cpe/Foxc1/Bmp2/Sfrp2/Ccn1/Hand2",14
"GO:0006029","GO:0006029","proteoglycan metabolic process","11/852","105/25730",0.104761904761905,3.16376033981668,4.11145354772678,0.000723183898498379,0.0150796100191124,0.0118928592050113,"Csgalnact2/Bpnt2/Cytl1/Dse/Mustn1/Sulf1/Dsel/Hexb/Chsy3/Bmp2/Bmpr1b",11
"GO:0042063","GO:0042063","gliogenesis","27/852","415/25730",0.0650602409638554,1.96478873239437,3.66683040983611,0.000728607490045683,0.0150951220544081,0.0119050931057236,"Tuba1a/Enpp2/Gpm6b/Qki/Efemp1/Vegfc/Tlr4/Flt1/Lepr/Cysltr1/Id2/Ndn/Tgfb2/Il33/Tspan2/P2ry12/Ifngr1/Rtn4/Hexb/Lpar1/Cx3cr1/Mdk/Cxcr4/Bmp2/Stap1/Plag1/Serpine2",27
"GO:0002548","GO:0002548","monocyte chemotaxis","7/852","46/25730",0.152173913043478,4.59558073076138,4.51689659766958,0.000738998289721726,0.0150951220544081,0.0119050931057236,"Nbl1/Flt1/Anxa1/Ccl12/Ccr1/Cx3cr1/Ptpro",7
"GO:0050922","GO:0050922","negative regulation of chemotaxis","7/852","46/25730",0.152173913043478,4.59558073076138,4.51689659766958,0.000738998289721726,0.0150951220544081,0.0119050931057236,"Nbl1/Dpp4/Wnt5a/Sema3a/Stap1/Cxcl13/Klrk1",7
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","9/852","74/25730",0.121621621621622,3.6729158736201,4.2611830975501,0.000739265274357316,0.0150951220544081,0.0119050931057236,"Nek7/Cd36/Tlr4/Wnt5a/S100a13/Clec7a/Casp1/Ccn1/Casp4",9
"GO:1900046","GO:1900046","regulation of hemostasis","9/852","74/25730",0.121621621621622,3.6729158736201,4.2611830975501,0.000739265274357316,0.0150951220544081,0.0119050931057236,"Cav1/Tmx1/Cd36/Thbd/Plat/Tfpi/F2r/Pros1/Serpine2",9
"GO:0036293","GO:0036293","response to decreased oxygen levels","25/852","374/25730",0.0668449197860963,2.01868519494866,3.67247580340791,0.000768902830267263,0.0156354166435752,0.0123312080695755,"Cav1/Aqp1/Pdcd10/mt-Co1/mt-Nd1/Abcb1a/mt-Cytb/Kdr/Ptgis/Plat/Dpp4/Vegfc/Flt1/mt-Nd4/Cysltr1/Rgcc/Kcnj8/Trpc6/Tgfb2/Alas2/Rtn4/Inhba/Ddah1/Bmp2/Casp1",25
"GO:0072132","GO:0072132","mesenchyme morphogenesis","8/852","60/25730",0.133333333333333,4.02660406885759,4.34351995980656,0.000780105957417074,0.0157979482158412,0.0124593920944195,"Aplnr/Tmem100/Wnt5a/Acta2/Tgfb2/Hey1/Foxc1/Bmp2",8
"GO:0070482","GO:0070482","response to oxygen levels","28/852","439/25730",0.0637813211845103,1.92616595548996,3.62210963378266,0.000796004210550504,0.0160472394153462,0.0126560009677925,"Cav1/Aqp1/Pdcd10/mt-Co1/mt-Nd1/Abcb1a/mt-Cytb/Kdr/Ptgis/Plat/Dpp4/Vegfc/Flt1/mt-Nd4/Cysltr1/Rgcc/Kcnj8/Trpc6/Tgfb2/Alas2/Rtn4/Mir15a/Gucy1a2/Inhba/Lpar1/Ddah1/Bmp2/Casp1",28
"GO:0014909","GO:0014909","smooth muscle cell migration","12/852","123/25730",0.0975609756097561,2.9462956601397,4.00410574552529,0.000802095648315322,0.0160472394153462,0.0126560009677925,"Cav1/Igfbp3/Mef2c/Plat/Pdgfd/Tlr4/Has2/Arpc5/Nox4/Lpar1/Mdk/Tmsb4x",12
"GO:0002693","GO:0002693","positive regulation of cellular extravasation","5/852","23/25730",0.217391304347826,6.56511532965911,4.94123953201548,0.000805459893434367,0.0160472394153462,0.0126560009677925,"Pecam1/Plvap/Pdgfd/Mdk/Lyve1",5
"GO:2001026","GO:2001026","regulation of endothelial cell chemotaxis","5/852","23/25730",0.217391304347826,6.56511532965911,4.94123953201548,0.000805459893434367,0.0160472394153462,0.0126560009677925,"Kdr/Smoc2/Fgf1/Tmsb4x/Cxcl13",5
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","16/852","195/25730",0.0820512820512821,2.47791019622006,3.83372484246844,0.000815670018291072,0.0161851296774612,0.012764751092696,"Cav1/Cd36/Irak1bp1/Lims1/Tlr4/Clec4d/Lamtor5/Ins1/F2r/S100a4/S100a13/Lpar1/Cx3cr1/Clec7a/Casp1/Eda2r",16
"GO:0033002","GO:0033002","muscle cell proliferation","21/852","293/25730",0.0716723549488055,2.16447147046099,3.70982340737492,0.000823982730570935,0.0162316895570582,0.0128014715444815,"Cav1/Rgs5/Cav2/S1pr1/Igfbp3/Mef2c/Ptgis/Dipk2a/Pdgfd/Calcrl/Tlr4/Flt1/Rgcc/Id2/Sulf1/Tgfb2/Fgf1/Ogn/Foxc1/Bmp2/Pde1a",21
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","23/852","334/25730",0.0688622754491018,2.07960838885609,3.67519463450678,0.000824613369084446,0.0162316895570582,0.0128014715444815,"Cav1/Tmem126a/Rnf144a/Nek7/Cd36/Rsad2/Rnf125/Lamp2/Tril/Tlr4/Gbp2/Kcnj8/Cd86/Rtn4/Igtp/Clec7a/Casp1/Oas1a/Casp4/Irgm2/Cd14/Rab7b/Klrk1",23
"GO:0031214","GO:0031214","biomineral tissue development","16/852","196/25730",0.0816326530612245,2.46526779725975,3.81073836966342,0.000861556929781185,0.0168913213205307,0.0133217043409655,"Rflnb/S1pr1/Mgp/Mef2c/Tmem119/Srgn/Gpm6b/Aspn/Ccr1/Hey1/Bmp2/Nell1/Ccn1/Bmpr1b/Lox/Pth1r",16
"GO:0019216","GO:0019216","regulation of lipid metabolic process","26/852","399/25730",0.0651629072681704,1.96788920658454,3.60586486073464,0.000885097926594288,0.0172839956221051,0.0136313953857692,"Cav1/Tmx1/Ccnc/Rarres2/Dnajc15/Cd36/Nme2/Pdp1/Qki/Adgrf5/Elovl5/Ccdc3/Igfbp7/Id2/Ins1/Gk/Rdh10/Dkk3/Fgf1/Anxa1/Gpihbp1/Lpcat1/Bmp2/Adra2a/Ccn1/Abcd2",26
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","29/852","464/25730",0.0625,1.887470657277,3.57000041213985,0.000889311332428192,0.0172976326754116,0.013642150541555,"Cav1/Pecam1/Rap1b/Nek7/Dnajc15/Cd36/Capza2/Tppp3/Sar1b/Lmod1/Lamp2/Slf1/Ccl24/Tlr4/Mtpn/Gbp2/Arpc3/Ccl11/Arpc5/P2ry12/Pak3/Rasip1/Igtp/Tmsb4x/Clec7a/Casp4/Cxcl13/Cdh17/Irgm2",29
"GO:0050818","GO:0050818","regulation of coagulation","9/852","76/25730",0.118421052631579,3.57626019273536,4.16238735081124,0.000898689091142949,0.0173429373235861,0.0136778810280456,"Cav1/Tmx1/Cd36/Thbd/Plat/Tfpi/F2r/Pros1/Serpine2",9
"GO:0141084","GO:0141084","inflammasome-mediated signaling pathway","9/852","76/25730",0.118421052631579,3.57626019273536,4.16238735081124,0.000898689091142949,0.0173429373235861,0.0136778810280456,"Nek7/Cd36/Lamp2/Tlr4/Gbp2/Kcnj8/Igtp/Casp4/Irgm2",9
"GO:0001763","GO:0001763","morphogenesis of a branching structure","19/852","255/25730",0.0745098039215686,2.25016109730277,3.71280801840281,0.000905033688529848,0.0173971514892788,0.0137206381974077,"Mgp/Kdr/Sema3c/Sema3e/Flt1/Wnt5a/Sulf1/Rdh10/Ccl11/Fgf1/Npnt/Rtn4/Sema3a/Rasip1/Mdk/Cxcr4/Cpe/Bmp2/Sfrp2",19
"GO:0045089","GO:0045089","positive regulation of innate immune response","28/852","443/25730",0.0632054176072235,1.90877393783317,3.57052922079497,0.000913579556665025,0.0174756729530696,0.0137825658409111,"Cav1/Tmem126a/Rnf144a/Nek7/Cd36/Rsad2/Rnf125/Lamp2/Dpp4/Tril/Tlr4/Wnt5a/Gbp2/Ifi204/Kcnj8/Cd86/Rtn4/Cd226/Igtp/Clec7a/Casp1/Oas1a/Casp4/Spi1/Irgm2/Cd14/Rab7b/Klrk1",28
"GO:0061644","GO:0061644","protein localization to CENP-A containing chromatin","4/852","14/25730",0.285714285714286,8.62843729040912,5.28349631529302,0.000916221016438112,0.0174756729530696,0.0137825658409111,"H4c3/H4c12/H4c9/H4c2",4
"GO:0042116","GO:0042116","macrophage activation","12/852","125/25730",0.096,2.89915492957746,3.938914289315,0.000925266960040397,0.0175800722407675,0.0138649025875592,"Cd200/Adgrf5/Tlr4/Wnt5a/Kcnj8/Il33/Ifngr1/Vsig4/Cx3cr1/Stap1/Casp1/Ctsc",12
"GO:0003151","GO:0003151","outflow tract morphogenesis","10/852","92/25730",0.108695652173913,3.28255766482956,4.05879502369022,0.000935360141508123,0.0177034894475441,0.0139622382256698,"Mef2c/Sema3c/Gja5/Tgfb2/Sox17/Hey1/Fzd2/Foxc1/Sfrp2/Hand2",10
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","15/852","179/25730",0.0837988826815642,2.5306869147848,3.80305366014752,0.000946264206364393,0.0178412496533302,0.0140708857788486,"Cav1/Wwtr1/Sgpp1/Nme2/Cd109/Tmem100/Cldn5/Tgfb2/Prlr/Hey1/Foxc1/Bmp2/Frzb/Cdkn1c/Mycl",15
"GO:0050919","GO:0050919","negative chemotaxis","7/852","48/25730",0.145833333333333,4.40409820031299,4.36849453729856,0.000960062802360884,0.0180323246199157,0.0142215811663503,"Sema3c/Dpp4/Sema3e/Wnt5a/Sema3g/Sema3a/Flrt3",7
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","8/852","62/25730",0.129032258064516,3.89671361502347,4.22599432157164,0.000972821878447278,0.0181335472115116,0.0143014125432022,"Nek7/Cd36/Tlr4/Wnt5a/Clec7a/Casp1/Ccn1/Casp4",8
"GO:0061900","GO:0061900","glial cell activation","8/852","62/25730",0.129032258064516,3.89671361502347,4.22599432157164,0.000972821878447278,0.0181335472115116,0.0143014125432022,"Tlr4/Kcnj8/Il33/Ifngr1/Cx3cr1/Stap1/Casp1/Ctsc",8
"GO:0010955","GO:0010955","negative regulation of protein processing","5/852","24/25730",0.208333333333333,6.29156885758998,4.79950380395676,0.000989916087387332,0.0183134476166656,0.0144432948721689,"Gas1/Plat/Ctla2a/Il1r2/Serpine2",5
"GO:1903318","GO:1903318","negative regulation of protein maturation","5/852","24/25730",0.208333333333333,6.29156885758998,4.79950380395676,0.000989916087387332,0.0183134476166656,0.0144432948721689,"Gas1/Plat/Ctla2a/Il1r2/Serpine2",5
"GO:0030072","GO:0030072","peptide hormone secretion","23/852","339/25730",0.0678466076696165,2.04893569875497,3.59776118169748,0.00100621046951013,0.0185451749829938,0.0146260516502419,"Bmal1/Aqp1/Selenot/Slc16a1/Mpc2/Clock/Serp1/Dynll1/Lepr/Cltrn/Hmgn3/Ildr2/Anxa1/Slc16a10/Gnao1/Mafa/Inhbb/Slc30a8/Cpe/Gcg/Adra2a/Rab8b/Ndufaf2",23
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","20/852","278/25730",0.0719424460431655,2.17262809470733,3.63785391315837,0.00103544657078615,0.0190007039445943,0.0149853143763504,"Cav1/Cav2/Crim1/Synj2bp/Cd109/Kdr/Nbl1/Wnt5a/Aspn/Sulf1/Tgfb2/Npnt/Cdh3/Inhba/Bmp2/Vsir/Sfrp2/Ccn1/Cdkn1c/Lox",20
"GO:0001906","GO:0001906","cell killing","22/852","319/25730",0.0689655172413793,2.08272624251255,3.60102922206424,0.00103864851881647,0.0190007039445943,0.0149853143763504,"Cxcl14/Fgl2/B2m/Prdx1/C2/Arg1/Gbp2/Cd5l/Stx7/H2bc21/Cd55/Cd226/Cx3cr1/C1s1/Igtp/Stap1/Ctsc/Spi1/Cxcl13/Irgm2/C1ra/Klrk1",22
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","23/852","341/25730",0.0674486803519062,2.03691848058045,3.56715947577038,0.00108797546866225,0.0197661214743426,0.0155889773956729,"Cav1/Cav2/Crim1/Dcn/Cd109/Kdr/Nbl1/Smoc2/Vegfc/Wnt5a/Aspn/Sulf1/Fgf1/Npnt/Cdh3/Fgfbp1/Bmp2/Vsir/Sfrp2/Ccn1/Cxcl13/Cdkn1c/Lox",23
"GO:0030501","GO:0030501","positive regulation of bone mineralization","7/852","49/25730",0.142857142857143,4.31421864520456,4.29731065256146,0.00108852243843667,0.0197661214743426,0.0155889773956729,"Mef2c/Tmem119/Gpm6b/Bmp2/Nell1/Ccn1/Bmpr1b",7
"GO:0022612","GO:0022612","gland morphogenesis","14/852","164/25730",0.0853658536585366,2.57800870262224,3.75165975781647,0.00115523420805381,0.0209003953596794,0.0164835469237399,"Cav1/Sema3c/Lims1/Nkx2-3/Wnt5a/Sulf1/Ccl11/Lipa/Tgfb2/Fgf1/Rtn4/Sema3a/Mdk/Plag1",14
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","16/852","202/25730",0.0792079207920792,2.39204202110352,3.67572619775011,0.0011855155824807,0.0213696783201008,0.0168536570372329,"Cav1/Rgs5/S1pr1/Igfbp3/Mef2c/Ptgis/Pdgfd/Calcrl/Tlr4/Flt1/Rgcc/Id2/Sulf1/Ogn/Bmp2/Pde1a",16
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","5/852","25/25730",0.2,6.03990610328638,4.66559637309246,0.00120397023157826,0.0215445000348968,0.016991533947671,"Pdcd10/Igfbp6/Tlr4/Tgfb2/Clec7a",5
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","5/852","25/25730",0.2,6.03990610328638,4.66559637309246,0.00120397023157826,0.0215445000348968,0.016991533947671,"Pdcd10/Igfbp6/Tlr4/Tgfb2/Clec7a",5
"GO:0005981","GO:0005981","regulation of glycogen catabolic process","4/852","15/25730",0.266666666666667,8.05320813771518,5.05664638587546,0.00121681674865523,0.0216171668596837,0.0170488442040351,"Ppp1cb/Ppp1r3c/Ins1/Phkg1",4
"GO:0033690","GO:0033690","positive regulation of osteoblast proliferation","4/852","15/25730",0.266666666666667,8.05320813771518,5.05664638587546,0.00121681674865523,0.0216171668596837,0.0170488442040351,"Fbln5/Tmem119/Bmp2/Ccn1",4
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway","7/852","50/25730",0.14,4.22793427230047,4.2280069697988,0.00123009009143624,0.0216963202149023,0.0171112702023219,"Dcn/Kdr/Smoc2/Vegfc/Flt1/Foxc1/Flt4",7
"GO:1905521","GO:1905521","regulation of macrophage migration","7/852","50/25730",0.14,4.22793427230047,4.2280069697988,0.00123009009143624,0.0216963202149023,0.0171112702023219,"Cd200/Rarres2/P2ry12/Rtn4/Cx3cr1/Mdk/Stap1",7
